# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-227-0-12.us-west-1.compute.internal;60;1439877063;-36174.75;0.00;35164.41
ip-10-227-0-12.us-west-1.compute.internal;60;1439877123;-39302.88;0.00;30053.60
ip-10-227-0-12.us-west-1.compute.internal;60;1439877183;-56739.57;0.00;35944.90
ip-10-227-0-12.us-west-1.compute.internal;60;1439877243;-8704.08;0.00;31466.65
ip-10-227-0-12.us-west-1.compute.internal;60;1439877303;-23875.78;0.00;27681.37
ip-10-227-0-12.us-west-1.compute.internal;60;1439877363;-37563.58;0.00;19401.95
ip-10-227-0-12.us-west-1.compute.internal;60;1439877423;-957.32;0.00;17296.92
ip-10-227-0-12.us-west-1.compute.internal;60;1439877483;-24343.15;0.00;24472.90
ip-10-227-0-12.us-west-1.compute.internal;60;1439877543;-17214.42;0.00;16750.23
ip-10-227-0-12.us-west-1.compute.internal;60;1439877603;-18581.00;0.00;18078.30
ip-10-227-0-12.us-west-1.compute.internal;60;1439877663;-33189.70;0.00;13041.23
ip-10-227-0-12.us-west-1.compute.internal;60;1439877723;-50751.67;0.00;4989.03
ip-10-227-0-12.us-west-1.compute.internal;60;1439877783;11207.33;0.00;19322.85
ip-10-227-0-12.us-west-1.compute.internal;60;1439877843;-11600.15;0.00;11307.38
ip-10-227-0-12.us-west-1.compute.internal;60;1439877903;-8342.00;0.00;19719.45
ip-10-227-0-12.us-west-1.compute.internal;60;1439877963;-34729.72;0.00;22182.73
ip-10-227-0-12.us-west-1.compute.internal;60;1439878023;25020.47;0.00;8998.90
ip-10-227-0-12.us-west-1.compute.internal;60;1439878083;-9386.10;0.00;9131.88
ip-10-227-0-12.us-west-1.compute.internal;60;1439878143;-9588.98;0.00;9319.27
ip-10-227-0-12.us-west-1.compute.internal;60;1439878203;-9313.47;0.00;9068.38
ip-10-227-0-12.us-west-1.compute.internal;60;1439878263;-9501.10;0.00;9246.08
ip-10-227-0-12.us-west-1.compute.internal;60;1439878323;-9418.78;0.00;9160.10
ip-10-227-0-12.us-west-1.compute.internal;60;1439878383;-9335.12;0.00;9085.32
ip-10-227-0-12.us-west-1.compute.internal;60;1439878443;-9573.93;0.00;9311.97
ip-10-227-0-12.us-west-1.compute.internal;60;1439878503;-9483.67;0.00;9221.58
ip-10-227-0-12.us-west-1.compute.internal;60;1439878563;-9526.37;0.00;9272.07
ip-10-227-0-12.us-west-1.compute.internal;60;1439878623;-9514.15;0.00;9253.90
ip-10-227-0-12.us-west-1.compute.internal;60;1439878683;-9487.80;0.00;9223.55
ip-10-227-0-12.us-west-1.compute.internal;60;1439878743;-9425.75;0.00;9162.02
ip-10-227-0-12.us-west-1.compute.internal;60;1439878803;-9491.78;0.00;9245.38
ip-10-227-0-12.us-west-1.compute.internal;60;1439878863;-9575.57;0.00;9309.97
ip-10-227-0-12.us-west-1.compute.internal;60;1439878923;-9319.73;0.00;9069.78
ip-10-227-0-12.us-west-1.compute.internal;60;1439878983;-9482.25;0.00;9220.40
ip-10-227-0-12.us-west-1.compute.internal;60;1439879043;-9595.82;0.00;9337.55
ip-10-227-0-12.us-west-1.compute.internal;60;1439879103;-9416.33;0.00;9161.43
ip-10-227-0-12.us-west-1.compute.internal;60;1439879163;-9409.52;0.00;9166.57
ip-10-227-0-12.us-west-1.compute.internal;60;1439879223;-7991.30;-0.05;7736.10
ip-10-227-0-12.us-west-1.compute.internal;60;1439879283;-10.62;-0.02;-24.55
ip-10-227-0-12.us-west-1.compute.internal;60;1439879343;-25.23;0.00;12.90
ip-10-227-0-12.us-west-1.compute.internal;60;1439879403;56.93;0.00;-66.18
ip-10-227-0-12.us-west-1.compute.internal;60;1439879463;22.53;0.00;-41.42
ip-10-227-0-12.us-west-1.compute.internal;60;1439879523;-47.18;0.00;69.03
ip-10-227-0-12.us-west-1.compute.internal;60;1439879583;-22.62;0.00;-7.02
ip-10-227-0-12.us-west-1.compute.internal;60;1439879643;46.87;0.00;-11777.95
ip-10-227-0-12.us-west-1.compute.internal;60;1439879703;49.47;0.00;-122692.83
ip-10-227-0-12.us-west-1.compute.internal;60;1439879763;-110.00;0.00;-49021.67
ip-10-227-0-12.us-west-1.compute.internal;60;1439879823;3942.27;-2.92;-17094.95
ip-10-227-0-12.us-west-1.compute.internal;60;1439879883;-3908.97;0.00;-5378.90
ip-10-227-0-12.us-west-1.compute.internal;60;1439879943;5.25;0.00;-9765.53
ip-10-227-0-12.us-west-1.compute.internal;60;1439880003;129.55;0.00;-4126.53
ip-10-227-0-12.us-west-1.compute.internal;60;1439880063;26154.13;0.00;23435.45
ip-10-227-0-12.us-west-1.compute.internal;60;1439880123;-20263.77;0.00;19733.62
ip-10-227-0-12.us-west-1.compute.internal;60;1439880183;-5985.92;0.00;5793.85
ip-10-227-0-12.us-west-1.compute.internal;60;1439880243;-72.18;0.00;18.23
ip-10-227-0-12.us-west-1.compute.internal;60;1439880303;65933.42;0.00;-30276.15
ip-10-227-0-12.us-west-1.compute.internal;60;1439880363;-56086.72;0.00;54849.05
ip-10-227-0-12.us-west-1.compute.internal;60;1439880423;59834.92;0.00;-24163.40
ip-10-227-0-12.us-west-1.compute.internal;60;1439880483;-59489.80;0.00;57859.73
ip-10-227-0-12.us-west-1.compute.internal;60;1439880543;92792.93;0.00;-56517.55
ip-10-227-0-12.us-west-1.compute.internal;60;1439880603;-4662.03;0.00;4639.45
ip-10-227-0-12.us-west-1.compute.internal;60;1439880663;-5096.82;0.00;5084.70
ip-10-227-0-12.us-west-1.compute.internal;60;1439880723;-4943.12;0.00;4886.20
ip-10-227-0-12.us-west-1.compute.internal;60;1439880783;-5196.00;0.00;5053.57
ip-10-227-0-12.us-west-1.compute.internal;60;1439880843;-5238.23;0.00;5099.88
ip-10-227-0-12.us-west-1.compute.internal;60;1439880903;-5310.22;0.00;5160.47
ip-10-227-0-12.us-west-1.compute.internal;60;1439880963;-6503.35;0.00;6326.30
ip-10-227-0-12.us-west-1.compute.internal;60;1439881023;-7153.28;0.00;6956.67
ip-10-227-0-12.us-west-1.compute.internal;60;1439881083;-5712.15;0.00;5664.30
ip-10-227-0-12.us-west-1.compute.internal;60;1439881143;-17205.75;0.00;16745.32
ip-10-227-0-12.us-west-1.compute.internal;60;1439881203;-18375.88;0.00;17855.78
ip-10-227-0-12.us-west-1.compute.internal;60;1439881263;-17254.97;0.00;16774.83
ip-10-227-0-12.us-west-1.compute.internal;60;1439881323;-236.40;0.00;172.73
ip-10-227-0-12.us-west-1.compute.internal;60;1439881383;-67.23;0.00;24.38
ip-10-227-0-12.us-west-1.compute.internal;60;1439881443;-6.67;0.00;-11.78
ip-10-227-0-12.us-west-1.compute.internal;60;1439881503;124366.32;0.00;-87333.13
ip-10-227-0-12.us-west-1.compute.internal;60;1439881563;-1446.62;0.00;1447.45
ip-10-227-0-12.us-west-1.compute.internal;60;1439881623;-1304.32;0.00;1318.05
ip-10-227-0-12.us-west-1.compute.internal;60;1439881683;-1359.40;0.00;1347.13
ip-10-227-0-12.us-west-1.compute.internal;60;1439881743;-1392.87;0.00;1390.53
ip-10-227-0-12.us-west-1.compute.internal;60;1439881803;-1436.57;0.00;1434.10
ip-10-227-0-12.us-west-1.compute.internal;60;1439881863;-1511.10;0.00;1512.02
ip-10-227-0-12.us-west-1.compute.internal;60;1439881923;-1697.03;0.00;1698.18
ip-10-227-0-12.us-west-1.compute.internal;60;1439881983;-3225.67;0.00;3209.18
ip-10-227-0-12.us-west-1.compute.internal;60;1439882043;-10186.53;0.00;9986.38
ip-10-227-0-12.us-west-1.compute.internal;60;1439882103;-9972.65;0.00;9709.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439882163;-7769.48;0.00;7558.57
ip-10-227-0-12.us-west-1.compute.internal;60;1439882223;-9627.27;0.00;9375.22
ip-10-227-0-12.us-west-1.compute.internal;60;1439882283;-9868.98;0.00;9591.45
ip-10-227-0-12.us-west-1.compute.internal;60;1439882343;64948.00;0.00;-29107.05
ip-10-227-0-12.us-west-1.compute.internal;60;1439882403;-8955.42;0.00;6135.50
ip-10-227-0-12.us-west-1.compute.internal;60;1439882463;-33659.20;0.00;1514.38
ip-10-227-0-12.us-west-1.compute.internal;60;1439882523;-4893.77;0.00;4896.53
ip-10-227-0-12.us-west-1.compute.internal;60;1439882583;-4835.62;0.00;4829.02
ip-10-227-0-12.us-west-1.compute.internal;60;1439882643;-4415.57;0.00;4378.28
ip-10-227-0-12.us-west-1.compute.internal;60;1439882703;-4944.32;0.00;4840.62
