# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-227-0-12.us-west-1.compute.internal;60;1439889715;16308.80;162257.23;278018.77;0.00;79020.03;40177.18;1183.92;41356.38;99.99
ip-10-227-0-12.us-west-1.compute.internal;60;1439889775;13969.87;221328.22;132742.77;0.18;66726.35;58199.67;740.90;58940.53;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439889835;25525.40;169936.60;132082.72;0.00;62347.32;54813.85;983.47;55797.02;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439889895;33524.20;171197.68;245466.48;0.25;71414.33;43528.20;590.93;44118.73;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439889955;27237.93;147577.72;162793.80;0.00;58748.70;22109.30;615.47;22724.70;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890015;38938.80;122791.10;148754.13;0.00;56133.63;46469.02;751.82;47220.42;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890075;25079.80;143858.40;169208.02;0.18;36967.00;26810.12;142.87;26952.98;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890135;51092.33;80655.13;188423.62;0.02;43713.22;13179.78;62.55;13242.32;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890195;64258.73;40867.12;181126.47;0.13;46867.57;2145.47;121.60;2267.07;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890255;49210.67;6330.88;174382.07;0.75;34741.33;0.00;147.73;147.73;100.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890315;64198.53;25989.52;224752.92;0.00;73301.40;0.00;0.00;0.00;0.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890375;64412.00;5837.78;247376.80;0.00;124696.53;0.00;0.00;0.00;0.00
ip-10-227-0-12.us-west-1.compute.internal;60;1439890435;64488.13;11455.07;178863.98;0.03;52225.98;0.00;0.00;0.00;0.00
